shear_layer 200 200 1.000e+100
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
58           1.00000000e-02   5.70000000e-01   1.67495767e-04   4.35307172e-16   7.45735938e-15   1.63350304e-17   1.71319899e+01 
59           1.00000000e-02   5.80000000e-01   1.67857998e-04   4.41107654e-16   8.80675741e-15  -8.71003980e-18   1.71319899e+01 
60           1.00000000e-02   5.90000000e-01   1.68224792e-04   4.50973894e-16  -1.53219451e-14  -1.18643905e-17   1.71319899e+01 
61           1.00000000e-02   6.00000000e-01   1.68596116e-04   4.57424897e-16   1.46154790e-14  -2.69148954e-17   1.71319899e+01 
62           1.00000000e-02   6.10000000e-01   1.68971936e-04   4.67507977e-16  -1.78344752e-14  -2.24226562e-17   1.71319899e+01 
63           1.00000000e-02   6.20000000e-01   1.69352216e-04   4.77862108e-16   2.48731157e-14  -4.65054969e-17   1.71319899e+01 
64           1.00000000e-02   6.30000000e-01   1.69736920e-04   4.86427305e-16  -9.53425706e-15  -1.34246252e-17   1.71319899e+01 
65           1.00000000e-02   6.40000000e-01   1.70126010e-04   4.93962510e-16   3.53211384e-15  -1.99620255e-17   1.71319899e+01 
66           1.00000000e-02   6.50000000e-01   1.70587399e-04   5.02148236e-16   1.82015861e-15  -2.50103418e-17   1.71319899e+01 
67           1.00000000e-02   6.60000000e-01   1.71163987e-04   5.06105574e-16  -8.27202890e-15   1.26462019e-18   1.71319899e+01 
68           1.00000000e-02   6.70000000e-01   1.71746391e-04   5.13966040e-16  -5.75169253e-15  -2.16865845e-17   1.71319899e+01 
69           1.00000000e-02   6.80000000e-01   1.72334597e-04   5.22639657e-16   5.17316225e-15  -4.98402656e-17   1.71319899e+01 
70           1.00000000e-02   6.90000000e-01   1.72928590e-04   5.28548559e-16  -5.58407487e-15  -3.23846107e-17   1.71319899e+01 
71           1.00000000e-02   7.00000000e-01   1.73528356e-04   5.38469009e-16   1.65846070e-14  -1.54431047e-17   1.71319899e+01 
72           1.00000000e-02   7.10000000e-01   1.74133876e-04   5.45624743e-16   8.32233588e-16  -2.00187767e-17   1.71319899e+01 
73           1.00000000e-02   7.20000000e-01   1.74745132e-04   5.56141504e-16  -1.53100189e-14  -1.83679095e-17   1.71319899e+01 
74           1.00000000e-02   7.30000000e-01   1.75362105e-04   5.62213037e-16   5.54829620e-15  -3.90338193e-17   1.71319899e+01 
75           1.00000000e-02   7.40000000e-01   1.75984774e-04   5.69639821e-16  -1.65811375e-14  -7.26838972e-18   1.71319899e+01 
76           1.00000000e-02   7.50000000e-01   1.76614276e-04   5.79072380e-16  -1.63423962e-14  -1.43970190e-17   1.71319899e+01 
77           1.00000000e-02   7.60000000e-01   1.77249902e-04   5.89697562e-16  -5.17337909e-15  -1.42631878e-17   1.71319899e+01 
78           1.00000000e-02   7.70000000e-01   1.77891168e-04   5.96961716e-16   7.09501902e-15  -2.21744755e-17   1.71319899e+01 
79           1.00000000e-02   7.80000000e-01   1.78538050e-04   6.06556905e-16   2.13089095e-15   2.07726360e-17   1.71319899e+01 
80           1.00000000e-02   7.90000000e-01   1.79190518e-04   6.14471581e-16  -1.63057502e-14  -3.25133597e-17   1.71319899e+01 
81           1.00000000e-02   8.00000000e-01   1.79848543e-04   6.24175191e-16   3.29770933e-15  -2.11224606e-17   1.71319899e+01 
82           1.00000000e-02   8.10000000e-01   1.80512093e-04   6.34041430e-16  -4.98928156e-15  -8.41103717e-19   1.71319899e+01 
83           1.00000000e-02   8.20000000e-01   1.81181136e-04   6.44070301e-16  -1.28644925e-14   1.14688261e-18   1.71319899e+01 
84           1.00000000e-02   8.30000000e-01   1.81855637e-04   6.52635498e-16   2.40606146e-15  -1.12096340e-17   1.71319899e+01 
85           1.00000000e-02   8.40000000e-01   1.82535560e-04   6.61309115e-16   7.97669222e-15  -7.53774620e-18   1.71319899e+01 
86           1.00000000e-02   8.50000000e-01   1.83220867e-04   6.71229565e-16  -3.50782771e-15  -3.26505790e-17   1.71319899e+01 
87           1.00000000e-02   8.60000000e-01   1.83911517e-04   6.81258435e-16  -1.34569005e-14  -1.79037354e-17   1.71319899e+01 
88           1.00000000e-02   8.70000000e-01   1.84607471e-04   6.90148893e-16   4.51797887e-14  -3.19670234e-17   1.71319899e+01 
89           1.00000000e-02   8.80000000e-01   1.85308684e-04   6.97575678e-16  -2.74660936e-14  -4.15740711e-17   1.71319899e+01 
90           1.00000000e-02   8.90000000e-01   1.86015110e-04   7.05327723e-16   2.25308053e-14  -1.07276723e-17   1.71319899e+01 
91           1.00000000e-02   9.00000000e-01   1.86726704e-04   7.09718742e-16  -2.76037873e-16  -2.52991801e-17   1.71319899e+01 
92           1.00000000e-02   9.10000000e-01   1.87443417e-04   7.18392359e-16   8.29197822e-16   2.08505630e-17   1.71319899e+01 
93           1.00000000e-02   9.20000000e-01   1.88165196e-04   7.27065977e-16   1.05750911e-14  -2.83815330e-17   1.71319899e+01 
94           1.00000000e-02   9.30000000e-01   1.88891989e-04   7.34492762e-16   1.44790863e-14  -6.89654226e-18   1.71319899e+01 
95           1.00000000e-02   9.40000000e-01   1.89623742e-04   7.43654270e-16  -6.22722360e-15  -2.45444737e-17   1.71319899e+01 
96           1.00000000e-02   9.50000000e-01   1.90360396e-04   7.51460526e-16  -1.19002030e-15  -5.38374141e-18   1.71319899e+01 
97           1.00000000e-02   9.60000000e-01   1.91101893e-04   7.57152587e-16   3.42391046e-15  -5.64039240e-18   1.71319899e+01 
98           1.00000000e-02   9.70000000e-01   1.91848172e-04   7.66205675e-16   8.62352724e-15  -2.83349462e-17   1.71319899e+01 
99           1.00000000e-02   9.80000000e-01   1.92599168e-04   7.76559806e-16   7.67485034e-15  -3.37788269e-17   1.71319899e+01 
100          1.00000000e-02   9.90000000e-01   1.93354815e-04   7.84474482e-16   1.37541888e-15  -2.29715335e-18   1.71319899e+01 
101          1.00000000e-02   1.00000000e+00   1.94115047e-04   7.90383384e-16   2.24412502e-14  -2.11106021e-17   1.71319899e+01 
102          1.00000000e-02   1.01000000e+00   1.94879791e-04   7.99761733e-16  -1.66932440e-14  -1.23556696e-17   1.71319899e+01 
103          1.00000000e-02   1.02000000e+00   1.95648976e-04   8.08272720e-16   1.07875948e-14  -4.13352078e-19   1.71319899e+01 
104          1.00000000e-02   1.03000000e+00   1.96422525e-04   8.16729497e-16  -7.16289007e-15  -3.81673046e-18   1.71319899e+01 
105          1.00000000e-02   1.04000000e+00   1.97200362e-04   8.24589962e-16   2.00573065e-14  -3.49362974e-17   1.71319899e+01 
106          1.00000000e-02   1.05000000e+00   1.97982405e-04   8.34076731e-16  -3.64552138e-15  -3.29055359e-17   1.71319899e+01 
107          1.00000000e-02   1.06000000e+00   1.98768572e-04   8.44918753e-16  -2.06367042e-15  -4.74363861e-17   1.71319899e+01 
108          1.00000000e-02   1.07000000e+00   1.99558778e-04   8.52779219e-16  -5.66322163e-15  -1.47222797e-17   1.71319899e+01 
109          1.00000000e-02   1.08000000e+00   2.00352935e-04   8.61615466e-16   3.17541132e-15  -1.28405960e-17   1.71319899e+01 
110          1.00000000e-02   1.09000000e+00   2.01150952e-04   8.70614345e-16  -2.01878445e-15  -4.91469692e-17   1.71319899e+01 
111          1.00000000e-02   1.10000000e+00   2.01952735e-04   8.81564786e-16  -1.71859055e-14  -1.23963272e-17   1.71319899e+01 
112          1.00000000e-02   1.11000000e+00   2.02758189e-04   8.90346824e-16  -6.95992743e-15   9.96576614e-18   1.71319899e+01 
113          1.00000000e-02   1.12000000e+00   2.03567214e-04   8.94683633e-16   1.60331817e-15   3.09929355e-18   1.71319899e+01 
114          1.00000000e-02   1.13000000e+00   2.04379709e-04   9.05308814e-16   1.16152747e-14   2.38185665e-18   1.71319899e+01 
115          1.00000000e-02   1.14000000e+00   2.05195569e-04   9.15283474e-16   9.26515809e-15  -1.85483275e-17   1.71319899e+01 
116          1.00000000e-02   1.15000000e+00   2.06014687e-04   9.24065512e-16  -1.48600750e-14  -4.14474397e-17   1.71319899e+01 
117          1.00000000e-02   1.16000000e+00   2.06836951e-04   9.30787565e-16   4.25679457e-15  -1.61308954e-17   1.71319899e+01 
118          1.00000000e-02   1.17000000e+00   2.07662250e-04   9.40653805e-16  -1.75976855e-14  -2.44847579e-17   1.71319899e+01 
119          1.00000000e-02   1.18000000e+00   2.08490465e-04   9.47917959e-16  -1.25208004e-14  -2.23252474e-17   1.71319899e+01 
120          1.00000000e-02   1.19000000e+00   2.09321477e-04   9.56591577e-16   3.40524050e-14  -4.42998231e-19   1.71319899e+01 
121          1.00000000e-02   1.20000000e+00   2.10174097e-04   9.67433599e-16   1.11815938e-14  -2.00086123e-17   1.71319899e+01 
122          1.00000000e-02   1.21000000e+00   2.11282420e-04   9.79251402e-16  -1.17362717e-14  -3.74803609e-17   1.71319899e+01 
123          1.00000000e-02   1.22000000e+00   2.12396986e-04   9.91069206e-16  -9.29746731e-15  -1.34386012e-17   1.71319899e+01 
124          1.00000000e-02   1.23000000e+00   2.13517706e-04   9.98441781e-16  -2.45181479e-15   3.15947524e-17   1.71319899e+01 
125          1.00000000e-02   1.24000000e+00   2.14644489e-04   1.00993432e-15   5.90911868e-15   6.22569216e-19   1.71319899e+01 
126          1.00000000e-02   1.25000000e+00   2.15777240e-04   1.01795742e-15  -8.67817103e-15   1.32196432e-17   1.71319899e+01 
127          1.00000000e-02   1.26000000e+00   2.16915860e-04   1.02728156e-15   1.06637789e-14  -2.89939378e-17   1.71319899e+01 
128          1.00000000e-02   1.27000000e+00   2.18060246e-04   1.03573834e-15  -2.14431337e-14  -4.46606592e-17   1.71319899e+01 
129          1.00000000e-02   1.28000000e+00   2.19210289e-04   1.04354459e-15  -1.06698504e-14  -1.17669817e-17   1.71319899e+01 
130          1.00000000e-02   1.29000000e+00   2.20365879e-04   1.05557924e-15  -2.52738368e-14   8.86631738e-18   1.71319899e+01 
131          1.00000000e-02   1.30000000e+00   2.21526900e-04   1.06436127e-15   3.31540351e-14   9.55876681e-19   1.71319899e+01 
132          1.00000000e-02   1.31000000e+00   2.22693231e-04   1.07726328e-15  -2.26988567e-15   5.50253778e-18   1.71319899e+01 
133          1.00000000e-02   1.32000000e+00   2.23864748e-04   1.08788846e-15  -1.52703371e-14  -2.49817545e-17   1.71319899e+01 
134          1.00000000e-02   1.33000000e+00   2.25041321e-04   1.09634524e-15  -1.21907692e-15  -6.02603591e-17   1.71319899e+01 
135          1.00000000e-02   1.34000000e+00   2.26222817e-04   1.10382623e-15   3.76588951e-14  -2.04984091e-17   1.71319899e+01 
136          1.00000000e-02   1.35000000e+00   2.27409097e-04   1.11130723e-15   1.42741721e-14  -9.86115757e-18   1.71319899e+01 
137          1.00000000e-02   1.36000000e+00   2.28600017e-04   1.12529343e-15  -2.06952511e-15  -4.26830490e-18   1.71319899e+01 
138          1.00000000e-02   1.37000000e+00   2.29795431e-04   1.13407547e-15  -1.04367470e-14  -2.42212777e-17   1.71319899e+01 
139          1.00000000e-02   1.38000000e+00   2.30995183e-04   1.14470065e-15  -5.58923567e-14  -3.16886011e-17   1.71319899e+01 
140          1.00000000e-02   1.39000000e+00   2.32199116e-04   1.15456689e-15   7.79758202e-16  -1.60114506e-17   1.71319899e+01 
141          1.00000000e-02   1.40000000e+00   2.33407067e-04   1.16551734e-15  -2.86407183e-14  -4.25280155e-17   1.71319899e+01 
142          1.00000000e-02   1.41000000e+00   2.34618867e-04   1.17256465e-15  -8.42793717e-15   2.06431458e-17   1.71319899e+01 
143          1.00000000e-02   1.42000000e+00   2.35834342e-04   1.18188879e-15   7.90470120e-15  -4.31063537e-17   1.71319899e+01 
144          1.00000000e-02   1.43000000e+00   2.37053313e-04   1.19294765e-15   1.16538723e-14  -4.54475528e-18   1.71319899e+01 
145          1.00000000e-02   1.44000000e+00   2.38276419e-04   1.20595808e-15  -1.89787422e-14  -8.27106497e-18   1.71319899e+01 
146          1.00000000e-02   1.45000000e+00   2.39504804e-04   1.21745062e-15   2.56511392e-14   1.08801382e-18   1.71319899e+01 
147          1.00000000e-02   1.46000000e+00   2.40736140e-04   1.22818422e-15   1.80489304e-14   1.18648140e-18   1.71319899e+01 
148          1.00000000e-02   1.47000000e+00   2.41970224e-04   1.23750836e-15   8.24037019e-15  -1.41304154e-17   1.71319899e+01 
149          1.00000000e-02   1.48000000e+00   2.43206850e-04   1.24726618e-15   6.67499910e-15  -7.51106466e-19   1.71319899e+01 
150          1.00000000e-02   1.49000000e+00   2.44445805e-04   1.25745768e-15  -5.25599529e-15  -1.63257130e-17   1.71319899e+01 
151          1.00000000e-02   1.50000000e+00   2.45686871e-04   1.26754076e-15  -2.19633339e-14  -1.43351856e-17   1.71319899e+01 
152          1.00000000e-02   1.51000000e+00   2.46929821e-04   1.27870804e-15   2.69467608e-15  -5.85469173e-18   1.71319899e+01 
153          1.00000000e-02   1.52000000e+00   2.48174427e-04   1.28705640e-15  -1.22948526e-16  -1.71553818e-17   1.71319899e+01 
154          1.00000000e-02   1.53000000e+00   2.49420450e-04   1.29963314e-15   2.64766507e-14  -2.33061115e-18   1.71319899e+01 
155          1.00000000e-02   1.54000000e+00   2.50667649e-04   1.31188463e-15   3.97837145e-15  -2.37410630e-17   1.71319899e+01 
156          1.00000000e-02   1.55000000e+00   2.51915773e-04   1.32175087e-15   8.48756829e-15  -4.32088447e-17   1.71319899e+01 
157          1.00000000e-02   1.56000000e+00   2.53164568e-04   1.33183395e-15  -7.47080349e-15  -6.94439962e-18   1.71319899e+01 
158          1.00000000e-02   1.57000000e+00   2.54413772e-04   1.34473595e-15  -1.05217484e-14  -2.10661329e-17   1.71319899e+01 
159          1.00000000e-02   1.58000000e+00   2.55663116e-04   1.35525272e-15   2.46126904e-14  -2.78102092e-17   1.71319899e+01 
160          1.00000000e-02   1.59000000e+00   2.56912327e-04   1.36566106e-15  -9.28792633e-15  -2.50332117e-17   1.71319899e+01 
161          1.00000000e-02   1.60000000e+00   2.58161123e-04   1.37606940e-15  -3.13009167e-15  -2.39786557e-17   1.71319899e+01 
162          1.00000000e-02   1.61000000e+00   2.59409217e-04   1.38593564e-15   9.89182694e-15  -4.09464197e-17   1.71319899e+01 
163          1.00000000e-02   1.62000000e+00   2.60656314e-04   1.39775344e-15   4.47821034e-14  -2.04295877e-17   1.71319899e+01 
164          1.00000000e-02   1.63000000e+00   2.61902116e-04   1.40621022e-15   5.56824552e-15  -9.46559319e-18   1.71319899e+01 
165          1.00000000e-02   1.64000000e+00   2.63146314e-04   1.41987117e-15   4.26364673e-14  -3.23414120e-17   1.71319899e+01 
166          1.00000000e-02   1.65000000e+00   2.64688023e-04   1.43147213e-15   3.87754065e-15  -2.18542971e-17   1.71319899e+01 
167          1.00000000e-02   1.66000000e+00   2.66365605e-04   1.44209731e-15  -2.82673190e-15  -9.37072550e-18   1.71319899e+01 
168          1.00000000e-02   1.67000000e+00   2.68047893e-04   1.44925304e-15  -6.88880376e-15   1.94927692e-17   1.71319899e+01 
169          1.00000000e-02   1.68000000e+00   2.69734599e-04   1.46334767e-15  -7.52024311e-15  -4.70857145e-17   1.71319899e+01 
170          1.00000000e-02   1.69000000e+00   2.71425430e-04   1.47549074e-15   2.36280179e-14  -1.46943276e-17   1.71319899e+01 
171          1.00000000e-02   1.70000000e+00   2.73120078e-04   1.48654960e-15  -3.82972733e-14  -4.20890671e-17   1.71319899e+01 
172          1.00000000e-02   1.71000000e+00   2.74818227e-04   1.50064423e-15   1.41371290e-14  -1.44021012e-17   1.71319899e+01 
173          1.00000000e-02   1.72000000e+00   2.76519553e-04   1.51397991e-15   1.17956860e-14  -1.53660247e-17   1.71319899e+01 
174          1.00000000e-02   1.73000000e+00   2.78223718e-04   1.52254511e-15   3.44032528e-14   3.87305815e-17   1.71319899e+01 
175          1.00000000e-02   1.74000000e+00   2.79930376e-04   1.53761552e-15   4.79434201e-15   2.08336224e-17   1.71319899e+01 
176          1.00000000e-02   1.75000000e+00   2.81639169e-04   1.54975859e-15   1.23165367e-14  -7.04070726e-17   1.71319899e+01 
177          1.00000000e-02   1.76000000e+00   2.83349729e-04   1.56103429e-15  -1.03951136e-14  -3.07286613e-17   1.71319899e+01 
178          1.00000000e-02   1.77000000e+00   2.85061678e-04   1.57296051e-15  -2.15875495e-14  -6.68935800e-17   1.71319899e+01 
179          1.00000000e-02   1.78000000e+00   2.86774625e-04   1.58542884e-15   3.07278075e-14  -7.37257477e-18   1.71319899e+01 
180          1.00000000e-02   1.79000000e+00   2.88488169e-04   1.59507824e-15  -4.35125026e-14  -1.68339328e-17   1.71319899e+01 
181          1.00000000e-02   1.80000000e+00   2.90201899e-04   1.61101601e-15   2.89048299e-15   8.55333870e-18   1.71319899e+01 
182          1.00000000e-02   1.81000000e+00   2.91915391e-04   1.61936436e-15   1.66500928e-14   2.60225462e-17   1.71319899e+01 
183          1.00000000e-02   1.82000000e+00   2.93628210e-04   1.63627792e-15  -2.81046887e-15   8.64820639e-18   1.71319899e+01 
184          1.00000000e-02   1.83000000e+00   2.95339910e-04   1.64950519e-15  -1.97938454e-14  -2.58192583e-17   1.71319899e+01 
185          1.00000000e-02   1.84000000e+00   2.97050033e-04   1.66088931e-15  -1.45643046e-14  -3.52772282e-17   1.71319899e+01 
186          1.00000000e-02   1.85000000e+00   2.98758110e-04   1.67444184e-15  -3.34962093e-14   7.91128773e-19   1.71319899e+01 
187          1.00000000e-02   1.86000000e+00   3.00463660e-04   1.68539228e-15   2.56446340e-14   1.44351355e-17   1.71319899e+01 
188          1.00000000e-02   1.87000000e+00   3.02166192e-04   1.69374063e-15   5.32473371e-15   3.35950208e-17   1.71319899e+01 
189          1.00000000e-02   1.88000000e+00   3.03865199e-04   1.70740158e-15   4.29144567e-14  -8.69123567e-17   1.71319899e+01 
190          1.00000000e-02   1.89000000e+00   3.05560167e-04   1.71759308e-15  -7.67289877e-15  -5.89873744e-18   1.71319899e+01 
191          1.00000000e-02   1.90000000e+00   3.07250568e-04   1.73157929e-15  -1.30349290e-14  -4.47911023e-17   1.71319899e+01 
192          1.00000000e-02   1.91000000e+00   3.08935863e-04   1.74534866e-15  -2.01353691e-14  -2.60818385e-17   1.71319899e+01 
193          1.00000000e-02   1.92000000e+00   3.10615501e-04   1.75792540e-15  -8.78919333e-15  -3.74473266e-17   1.71319899e+01 
194          1.00000000e-02   1.93000000e+00   3.12288919e-04   1.77310423e-15   1.63671160e-15  -3.54280001e-17   1.71319899e+01 
195          1.00000000e-02   1.94000000e+00   3.13955543e-04   1.78416310e-15  -2.42601078e-14  -2.62580214e-18   1.71319899e+01 
196          1.00000000e-02   1.95000000e+00   3.15614788e-04   1.79251145e-15   6.58258170e-14  -2.25310764e-17   1.71319899e+01 
197          1.00000000e-02   1.96000000e+00   3.17266057e-04   1.80324505e-15   1.16876994e-14  -3.33459931e-17   1.71319899e+01 
198          1.00000000e-02   1.97000000e+00   3.18908741e-04   1.81907440e-15  -2.95204399e-14  -5.80962958e-17   1.71319899e+01 
199          1.00000000e-02   1.98000000e+00   3.20542222e-04   1.83392797e-15  -1.31316399e-14  -3.19771878e-17   1.71319899e+01 
200          1.00000000e-02   1.99000000e+00   3.22165868e-04   1.85094995e-15   4.56102170e-14   3.26954718e-18   1.71319899e+01 
201          1.00000000e-02   2.00000000e+00   3.23781189e-04   1.86688772e-15  -1.41204323e-14   2.84704714e-17   1.71319899e+01 
202          1.00000000e-02   2.01000000e+00   3.26029275e-04   1.88195813e-15   4.04927827e-14   2.41675441e-17   1.71319899e+01 
203          1.00000000e-02   2.02000000e+00   3.28300604e-04   1.89518540e-15   9.54965274e-16   3.54398585e-18   1.71319899e+01 
204          1.00000000e-02   2.03000000e+00   3.30571431e-04   1.90689478e-15  -1.40644874e-14   5.14996032e-18   1.71319899e+01 
205          1.00000000e-02   2.04000000e+00   3.32841071e-04   1.91903785e-15  -3.29612639e-14   6.53909435e-18   1.71319899e+01 
206          1.00000000e-02   2.05000000e+00   3.35108820e-04   1.93399984e-15   3.02642026e-14  -3.97258452e-17   1.71319899e+01 
